2133565311,1707251182,Baptiste44bzh,false,wikidatawiki
2133565310,1707251182,Florentyna,false,wikidatawiki
2428892951,1707251182,SchlurcherBot,true,commonswiki
479162725,1707251180,Lesless,false,ruwiki
2133565312,1707251182,Florentyna,false,wikidatawiki
19648934,1707251181,Xeyal,false,azwiki
2133565313,1707251182,Romano1920,false,wikidatawiki
23998663,1707251182,CalendulaAsteraceae,false,enwikisource
1734155843,1707251180,Qwerfjkl (bot),true,enwiki
1734155842,1707251181,Qwerfjkl (bot),true,enwiki
2428892952,1707251182,FinnaUploadBot,true,commonswiki
1734155844,1707251181,Qwerfjkl (bot),true,enwiki
2133565315,1707251182,Dcirovicbot,true,wikidatawiki
2133565316,1707251182,The Harvett Vault,false,wikidatawiki
2133565314,1707251182,Kpjas,false,wikidatawiki
59322827,1707251182,Addvisor,false,cswiki
1734155846,1707251181,Qwerfjkl (bot),true,enwiki
1734155845,1707251182,Qwerfjkl (bot),true,enwiki
2133565317,1707251182,Romano1920,false,wikidatawiki
347625551,1707251179,Benatrevqre,false,dewiki
23998664,1707251182,CalendulaAsteraceae,false,enwikisource
2133565318,1707251182,161.0.63.22,false,wikidatawiki
2428892953,1707251182,Yinweiaiqing,false,commonswiki
4765664,1707251183,Balyozbot,true,kuwiki
2428892954,1707251182,Yinweiaiqing,false,commonswiki
2428892955,1707251182,Yinweiaiqing,false,commonswiki
648657,1707251182,Lucyin,false,wawiktionary
2428892956,1707251182,Yinweiaiqing,false,commonswiki
2428892962,1707251183,SchlurcherBot,true,commonswiki
2428892957,1707251182,Yinweiaiqing,false,commonswiki
2428892958,1707251182,Yinweiaiqing,false,commonswiki
2133565319,1707251183,Cewbot,true,wikidatawiki
1734155847,1707251182,Qwerfjkl (bot),true,enwiki
2428892959,1707251182,Yinweiaiqing,false,commonswiki
141376684,1707251183,Bonhoczys,false,plwiki
2428892960,1707251182,Yinweiaiqing,false,commonswiki
2428892961,1707251182,Yinweiaiqing,false,commonswiki
2428892963,1707251182,Culex,false,commonswiki
1734155848,1707251181,Cewbot,true,enwiki
2133565320,1707251183,Solidest,false,wikidatawiki
2428892964,1707251183,Wouterhagens,false,commonswiki
2428892965,1707251183,LaserlichtBot,false,commonswiki
59322828,1707251182,Addvisor,false,cswiki
2133565321,1707251183,LiMrBot,true,wikidatawiki
2133565322,1707251183,Dcirovicbot,true,wikidatawiki
65476035,1707251183,M.Satria Wirayudha,false,idwiki
306893892,1707251183,SeroBOT,false,eswiki
1734155851,1707251183,Qwerfjkl (bot),true,enwiki
648658,1707251182,Lucyin,false,wawiktionary
648659,1707251182,Lucyin,false,wawiktionary
2428892966,1707251182,Culex,false,commonswiki
1734155850,1707251183,2A0D:3344:1530:E810:51D9:E2A3:8310:45F9,false,enwiki
648660,1707251182,Lucyin,false,wawiktionary
2428892967,1707251182,Culex,false,commonswiki
109422928,1707251184,Zsuzsakossuth,false,huwiki
648661,1707251182,Lucyin,false,wawiktionary
2428892968,1707251182,Culex,false,commonswiki
648662,1707251182,Lucyin,false,wawiktionary
2428892971,1707251184,FinnaUploadBot,true,commonswiki
648663,1707251182,Lucyin,false,wawiktionary
2133565323,1707251184,Emijrpbot,true,wikidatawiki
2133565324,1707251184,Emijrpbot,true,wikidatawiki
2428892969,1707251182,Culex,false,commonswiki
648664,1707251182,Lucyin,false,wawiktionary
2428892970,1707251182,Culex,false,commonswiki
648665,1707251182,Lucyin,false,wawiktionary
2133565325,1707251184,KRLS Bot,true,wikidatawiki
648666,1707251182,Lucyin,false,wawiktionary
2428892973,1707251183,Wouterhagens,false,commonswiki
141376685,1707251183,Bonhoczys,false,plwiki
2133565326,1707251184,Dcirovicbot,true,wikidatawiki
2428892974,1707251183,Wouterhagens,false,commonswiki
648667,1707251182,Lucyin,false,wawiktionary
2428892972,1707251184,SchlurcherBot,true,commonswiki
2428892975,1707251183,Wouterhagens,false,commonswiki
648668,1707251182,Lucyin,false,wawiktionary
648669,1707251182,Lucyin,false,wawiktionary
1734155852,1707251183,Qwerfjkl (bot),true,enwiki
648670,1707251182,Lucyin,false,wawiktionary
1734155853,1707251182,Qwerfjkl (bot),true,enwiki
1734155854,1707251182,Qwerfjkl (bot),true,enwiki
76579036,1707251184,Ganzi91,false,kowiki
2133565327,1707251184,ԱշբոտՏՆՂ,true,wikidatawiki
2133565328,1707251184,Cewbot,true,wikidatawiki
2133565329,1707251184,Emijrpbot,true,wikidatawiki
126793768,1707251184,WikiFer,false,ptwiki
1734155855,1707251184,Qwerfjkl (bot),true,enwiki
1734155856,1707251182,Qwerfjkl (bot),true,enwiki
2133565330,1707251185,Emijrpbot,true,wikidatawiki
2133565331,1707251184,KRLS Bot,true,wikidatawiki
1734155857,1707251184,Jebiguess,false,enwiki
2133565332,1707251185,LucaDrBiondi,false,wikidatawiki
88810412,1707251185,Taranehmaf,false,fawiki
2428892976,1707251185,SchlurcherBot,true,commonswiki
2428892977,1707251185,Strakhov,false,commonswiki
2428892978,1707251185,Strakhov,false,commonswiki
1734155858,1707251184,Cewbot,true,enwiki
1734155860,1707251183,Qwerfjkl (bot),true,enwiki
1734155859,1707251184,Granato94215,false,enwiki
19648935,1707251184,Xeyal,false,azwiki
2428892979,1707251184,Gveret Tered,false,commonswiki
1734155861,1707251184,Qwerfjkl (bot),true,enwiki
2133565333,1707251185,LiMrBot,true,wikidatawiki
1734155862,1707251183,Qwerfjkl (bot),true,enwiki
1734155863,1707251183,Qwerfjkl (bot),true,enwiki
1734155864,1707251184,Qwerfjkl (bot),true,enwiki
2428892980,1707251185,Strakhov,false,commonswiki
2428892981,1707251185,FinnaUploadBot,true,commonswiki
1734155865,1707251185,Cewbot,true,enwiki
2428892982,1707251185,Strakhov,false,commonswiki
2428892983,1707251185,Strakhov,false,commonswiki
1734155866,1707251185,Qwerfjkl (bot),true,enwiki
2133565334,1707251185,Dcirovicbot,true,wikidatawiki
2428892984,1707251185,Strakhov,false,commonswiki
2133565335,1707251185,Cewbot,true,wikidatawiki
1734155868,1707251185,Yao Dong Luo,false,enwiki
2428892985,1707251186,SchlurcherBot,true,commonswiki
2428892986,1707251185,Palickap,false,commonswiki
479162726,1707251185,95.25.66.98,false,ruwiki
2133565336,1707251186,Bouzinac,false,wikidatawiki
2428892987,1707251185,Palickap,false,commonswiki
2428892988,1707251186,SchlurcherBot,true,commonswiki
2428892989,1707251185,Palickap,false,commonswiki
2428892990,1707251185,GeographBot,true,commonswiki
1734155869,1707251185,Qwerfjkl (bot),true,enwiki
1734155870,1707251185,Cewbot,true,enwiki
513388494,1707251186,Jpjanuel,false,frwiki
571672,1707251186,Poig97,false,fawikiquote
2133565337,1707251186,Dcirovicbot,true,wikidatawiki
53688860,1707251186,Ванилица,false,srwiki
1734155872,1707251184,Cewbot,true,enwiki
571673,1707251186,Poig97,false,fawikiquote
1734155871,1707251185,151.66.181.105,false,enwiki
1734155873,1707251186,Cewbot,true,enwiki
2428892991,1707251185,Palickap,false,commonswiki
2428892993,1707251185,Palickap,false,commonswiki
6218364,1707251186,PBbot,true,eswiktionary
2428892994,1707251185,Palickap,false,commonswiki
2428892992,1707251185,Palickap,false,commonswiki
2428892996,1707251185,Palickap,false,commonswiki
2428892995,1707251185,Palickap,false,commonswiki
2428892997,1707251185,Palickap,false,commonswiki
2428892998,1707251185,Palickap,false,commonswiki
1734155875,1707251184,Qwerfjkl (bot),true,enwiki
2428892999,1707251185,Palickap,false,commonswiki
2428893000,1707251185,Palickap,false,commonswiki
1734155876,1707251184,Qwerfjkl (bot),true,enwiki
1734155874,1707251186,Qwerfjkl (bot),true,enwiki
2133565338,1707251187,Dcirovicbot,true,wikidatawiki
2428893001,1707251185,Palickap,false,commonswiki
2133565339,1707251187,Cewbot,true,wikidatawiki
2428893003,1707251185,Palickap,false,commonswiki
2428893002,1707251185,Palickap,false,commonswiki
2428893005,1707251185,Palickap,false,commonswiki
2428893004,1707251185,Palickap,false,commonswiki
2428893012,1707251185,Palickap,false,commonswiki
2428893006,1707251185,Palickap,false,commonswiki
2428893019,1707251184,Gveret Tered,false,commonswiki
2428893013,1707251185,Palickap,false,commonswiki
1734155878,1707251185,Cewbot,true,enwiki
2428893007,1707251185,Palickap,false,commonswiki
1734155877,1707251187,Paul Graham 114,false,enwiki
2428893014,1707251185,Palickap,false,commonswiki
2428893008,1707251185,Palickap,false,commonswiki
2428893015,1707251185,Palickap,false,commonswiki
2428893009,1707251185,Palickap,false,commonswiki
2133565340,1707251187,Emijrpbot,true,wikidatawiki
2428893010,1707251185,Palickap,false,commonswiki
1734155879,1707251186,Qwerfjkl (bot),true,enwiki
2428893016,1707251185,Palickap,false,commonswiki
2428893011,1707251185,Palickap,false,commonswiki
2428893017,1707251185,Palickap,false,commonswiki
1734155880,1707251185,Qwerfjkl (bot),true,enwiki
2428893018,1707251185,Palickap,false,commonswiki
2133565341,1707251187,Emijrpbot,true,wikidatawiki
1734155881,1707251185,Qwerfjkl (bot),true,enwiki
1734155882,1707251185,Qwerfjkl (bot),true,enwiki
2428893027,1707251186,Palickap,false,commonswiki
2428893020,1707251185,GeographBot,true,commonswiki
2428893053,1707251187,FinnaUploadBot,true,commonswiki
2428893028,1707251186,Palickap,false,commonswiki
2428893029,1707251186,Palickap,false,commonswiki
2428893021,1707251185,GeographBot,true,commonswiki
2428893022,1707251185,GeographBot,true,commonswiki
1734155883,1707251186,Cewbot,true,enwiki
2428893030,1707251186,Palickap,false,commonswiki
2428893023,1707251185,GeographBot,true,commonswiki
2428893033,1707251186,Palickap,false,commonswiki
2133565342,1707251187,LiMrBot,true,wikidatawiki
2428893024,1707251185,GeographBot,true,commonswiki
2428893035,1707251186,Palickap,false,commonswiki
2428893025,1707251185,GeographBot,true,commonswiki
2428893036,1707251186,Palickap,false,commonswiki
2428893026,1707251185,GeographBot,true,commonswiki
2428893039,1707251186,Palickap,false,commonswiki
2133565343,1707251187,ԱշբոտՏՆՂ,true,wikidatawiki
2428893031,1707251185,GeographBot,true,commonswiki
2428893040,1707251186,Palickap,false,commonswiki
1734155884,1707251185,Cewbot,true,enwiki
2428893032,1707251185,GeographBot,true,commonswiki
2428893041,1707251186,Palickap,false,commonswiki
2428893034,1707251185,GeographBot,true,commonswiki
21329583,1707251187,Denis Gagne52,false,frwikisource
2428893037,1707251185,GeographBot,true,commonswiki
2428893042,1707251186,Palickap,false,commonswiki
52311958,1707251186,Raafat,false,arzwiki
2428893038,1707251185,GeographBot,true,commonswiki
2428893044,1707251186,Palickap,false,commonswiki
1734155885,1707251187,KingArti,false,enwiki
2133565344,1707251187,Emijrpbot,true,wikidatawiki
13223313,1707251187,Jānis U.,false,lvwiki
2428893043,1707251185,GeographBot,true,commonswiki
19648936,1707251187,Xeyal,false,azwiki
2428893045,1707251186,Palickap,false,commonswiki
2428893046,1707251185,GeographBot,true,commonswiki
2428893047,1707251185,GeographBot,true,commonswiki
2428893048,1707251185,GeographBot,true,commonswiki
23998665,1707251187,Sp1nd01,false,enwikisource
52311959,1707251186,Raafat,false,arzwiki
1734155887,1707251187,Qwerfjkl (bot),true,enwiki
2428893049,1707251185,GeographBot,true,commonswiki
1734155886,1707251187,Cewbot,true,enwiki
2428893050,1707251185,GeographBot,true,commonswiki
306893894,1707251186,Jzh2074,false,eswiki
2428893051,1707251185,GeographBot,true,commonswiki
2428893052,1707251185,GeographBot,true,commonswiki
2428893054,1707251185,GeographBot,true,commonswiki
2133565346,1707251188,KRLS Bot,true,wikidatawiki
2133565347,1707251188,Emijrpbot,true,wikidatawiki
2133565345,1707251188,LucaDrBiondi,false,wikidatawiki
21329584,1707251187,Denis Gagne52,false,frwikisource
1734155888,1707251186,Cewbot,true,enwiki
1734155889,1707251186,Qwerfjkl (bot),true,enwiki
1734155890,1707251186,Qwerfjkl (bot),true,enwiki
2133565348,1707251188,Cewbot,true,wikidatawiki
1734155892,1707251186,Qwerfjkl (bot),true,enwiki
136953336,1707251187,Gympetic,false,nlwiki
52311960,1707251186,Raafat,true,arzwiki
1734155891,1707251187,Qwerfjkl (bot),true,enwiki
2133565349,1707251188,Bouzinac,false,wikidatawiki
1734155893,1707251188,Kiran891,false,enwiki
1734155894,1707251187,Cewbot,true,enwiki
1734155895,1707251186,Cewbot,true,enwiki
1734155896,1707251187,Cewbot,true,enwiki
23998666,1707251187,Sp1nd01,false,enwikisource
1734155897,1707251188,Cewbot,true,enwiki
2133565350,1707251189,Dcirovicbot,true,wikidatawiki
1734155898,1707251188,Rodw,false,enwiki
1734155899,1707251188,Qwerfjkl (bot),true,enwiki
2133565351,1707251188,KRLS Bot,true,wikidatawiki
2428893055,1707251188,FinnaUploadBot,true,commonswiki
136953337,1707251188,RonnieBot,true,nlwiki
2428893056,1707251188,Achim55,false,commonswiki
1734155900,1707251188,Cewbot,true,enwiki
1734155901,1707251187,Cewbot,true,enwiki
141376687,1707251189,Kamilx2x2,false,plwiki
2428893058,1707251189,LaserlichtBot,false,commonswiki
2133565352,1707251189,Cewbot,true,wikidatawiki
347625552,1707251189,2A01:C22:ADE5:6600:9490:705B:3BE9:FFFF,false,dewiki
1734155902,1707251187,Qwerfjkl (bot),true,enwiki
2428893057,1707251188,Achim55,false,commonswiki
2133565353,1707251189,LiMrBot,true,wikidatawiki
1734155904,1707251187,Qwerfjkl (bot),true,enwiki
479162727,1707251189,Игровой фанат,false,ruwiki
2428893059,1707251189,Mewhen123,false,commonswiki
1734155903,1707251189,Omnipaedista,false,enwiki
1734155905,1707251188,Qwerfjkl (bot),true,enwiki
1734155906,1707251189,Cewbot,true,enwiki
2133565354,1707251189,Dcirovicbot,true,wikidatawiki
94415732,1707251189,Ctande,false,nowiki
1734155907,1707251189,Qwerfjkl (bot),true,enwiki
2133565355,1707251189,MichielN,false,wikidatawiki
332235894,1707251189,Giov.c,false,itwiki
2428893061,1707251189,Mewhen123,false,commonswiki
19648937,1707251188,Xeyal,false,azwiki
29951700,1707251189,SHB2000,false,metawiki
88810413,1707251189,Azadiazadi,false,fawiki
2133565357,1707251190,Emijrpbot,true,wikidatawiki
2428893060,1707251189,Fma12,false,commonswiki
1734155909,1707251188,Qwerfjkl (bot),true,enwiki
2428893062,1707251189,Mewhen123,false,commonswiki
2133565359,1707251190,Dcirovicbot,true,wikidatawiki
2133565358,1707251190,Emijrpbot,true,wikidatawiki
2133565356,1707251190,Raafat,false,wikidatawiki
1734155910,1707251188,Cewbot,true,enwiki
2428893063,1707251189,Mewhen123,false,commonswiki
2428893064,1707251189,Mewhen123,false,commonswiki
306893895,1707251186,Jzh2074,false,eswiki
1734155911,1707251189,Cewbot,true,enwiki
2428893065,1707251189,Mewhen123,false,commonswiki
306893896,1707251186,Jzh2074,false,eswiki
1734155912,1707251190,Liz,false,enwiki
1734155913,1707251188,Cewbot,true,enwiki
347625553,1707251190,Barbasca,false,dewiki
2428893067,1707251190,Mdd,false,commonswiki
2428893066,1707251190,SchlurcherBot,true,commonswiki
2133565361,1707251190,Cewbot,true,wikidatawiki
2133565360,1707251190,ԱշբոտՏՆՂ,true,wikidatawiki
2428893068,1707251190,Gveret Tered,false,commonswiki
306893897,1707251190,Cremium,false,eswiki
2428893069,1707251190,FinnaUploadBot,true,commonswiki
2428893070,1707251190,Discospinster,false,commonswiki
2133565362,1707251190,Emijrpbot,true,wikidatawiki
1734155914,1707251190,Cewbot,true,enwiki
2428893071,1707251190,Mdd,true,commonswiki
347625554,1707251190,Loper12321,false,dewiki
1734155915,1707251190,Wpnlay,false,enwiki
2428893074,1707251189,Fma12,false,commonswiki
2428893072,1707251190,Mdd,true,commonswiki
2428893073,1707251190,Mdd,true,commonswiki
1734155916,1707251190,Liz,false,enwiki
2133565363,1707251190,LucaDrBiondi,false,wikidatawiki
1734155917,1707251190,Qwerfjkl (bot),true,enwiki
1734155918,1707251189,Cewbot,true,enwiki
1734155920,1707251189,Cewbot,true,enwiki
58428057,1707251191,Petit Solelh,false,mgwiktionary
2428893075,1707251191,SchlurcherBot,true,commonswiki
1734155921,1707251190,Cewbot,true,enwiki
2133565364,1707251191,Emijrpbot,true,wikidatawiki
1734155922,1707251190,Qwerfjkl (bot),true,enwiki
2428893076,1707251191,SchlurcherBot,true,commonswiki
1734155925,1707251189,Qwerfjkl (bot),true,enwiki
2133565365,1707251191,Emijrpbot,true,wikidatawiki
1734155923,1707251190,5.90.235.22,false,enwiki
1734155924,1707251191,Cewbot,true,enwiki
116322063,1707251191,PUC,false,enwiktionary
2133565366,1707251191,Cewbot,true,wikidatawiki
1734155926,1707251188,Qwerfjkl (bot),true,enwiki
2133565367,1707251191,LiMrBot,true,wikidatawiki
1734155927,1707251188,Qwerfjkl (bot),true,enwiki
15307172,1707251191,4ing,false,nnwiki
2133565368,1707251191,TadejM,false,wikidatawiki
2428893077,1707251191,GeographBot,true,commonswiki
6218365,1707251191,PBbot,true,eswiktionary
347625557,1707251191,Catrin,false,dewiki
2428893078,1707251191,Gllawm,false,commonswiki
1734155928,1707251191,Qwerfjkl (bot),true,enwiki
2428893079,1707251190,Gveret Tered,false,commonswiki
2133565369,1707251191,Dcirovicbot,true,wikidatawiki
306893899,1707251191,Zigurat,false,eswiki
2428893080,1707251191,Gllawm,false,commonswiki
2133565371,1707251192,KRLS Bot,true,wikidatawiki
1734155929,1707251191,Candido,false,enwiki
2428893081,1707251191,FinnaUploadBot,true,commonswiki
1734155930,1707251190,Cewbot,true,enwiki
2133565370,1707251192,Bouzinac,false,wikidatawiki
347625558,1707251190,Barbasca,false,dewiki
1734155931,1707251190,Cewbot,true,enwiki
2428893083,1707251190,Discospinster,false,commonswiki
2428893082,1707251192,SchlurcherBot,true,commonswiki
88810415,1707251190,Azadiazadi,false,fawiki
513388496,1707251192,Octave 444,false,frwiki
1734155932,1707251191,Cewbot,true,enwiki
2428893084,1707251190,Discospinster,false,commonswiki
1734155933,1707251190,Qwerfjkl (bot),true,enwiki
19648938,1707251191,Xeyal,false,azwiki
479162728,1707251191,Bogdanov-62,false,ruwiki
116322064,1707251191,Nicodene,false,enwiktionary
1734155934,1707251191,Cewbot,true,enwiki
2428893085,1707251192,Gllawm,false,commonswiki
15307173,1707251191,4ing,false,nnwiki
15307174,1707251191,4ing,false,nnwiki
2133565372,1707251192,Yupik,false,wikidatawiki
1734155935,1707251190,EntirelyOnline,false,enwiki
2133565373,1707251192,Dcirovicbot,true,wikidatawiki
2428893086,1707251192,Gllawm,false,commonswiki
1734155936,1707251192,Cewbot,true,enwiki
2133565374,1707251192,Cewbot,true,wikidatawiki
2428893097,1707251192,Bardenoki,false,commonswiki
1734155937,1707251191,Qwerfjkl (bot),true,enwiki
2428893104,1707251192,Gllawm,false,commonswiki
1734155938,1707251190,Qwerfjkl (bot),true,enwiki
347625559,1707251192,Loper12321,false,dewiki
1734155939,1707251191,Qwerfjkl (bot),true,enwiki
2133565375,1707251193,Florentyna,false,wikidatawiki
2428893096,1707251191,Gllawm,false,commonswiki
2133565376,1707251193,Florentyna,false,wikidatawiki
2428893087,1707251191,Gllawm,false,commonswiki
2133565377,1707251192,Emijrpbot,true,wikidatawiki
2428893098,1707251191,Gllawm,false,commonswiki
1734155940,1707251192,Exam26,false,enwiki
1734155941,1707251192,Qwerfjkl (bot),true,enwiki
2428893107,1707251193,Gllawm,false,commonswiki
2428893099,1707251191,Gllawm,false,commonswiki
2133565379,1707251193,Dcirovicbot,true,wikidatawiki
2428893088,1707251191,Gllawm,false,commonswiki
2428893100,1707251191,Gllawm,false,commonswiki
1734155942,1707251191,Cewbot,true,enwiki
2428893089,1707251191,Gllawm,false,commonswiki
2133565380,1707251193,Emijrpbot,true,wikidatawiki
2428893101,1707251191,Gllawm,false,commonswiki
2133565378,1707251193,Liz,false,wikidatawiki
2428893102,1707251191,Gllawm,false,commonswiki
2133565381,1707251192,KRLS Bot,true,wikidatawiki
2428893090,1707251191,Gllawm,false,commonswiki
2428893091,1707251191,Gllawm,false,commonswiki
2428893103,1707251191,Gllawm,false,commonswiki
2428893105,1707251191,Gllawm,false,commonswiki
2428893092,1707251191,Gllawm,false,commonswiki
2428893093,1707251191,Gllawm,false,commonswiki
2428893106,1707251191,Gllawm,false,commonswiki
2428893094,1707251191,Gllawm,false,commonswiki
2428893108,1707251193,Yinweiaiqing,false,commonswiki
1734155943,1707251192,Cewbot,true,enwiki
2428893095,1707251191,Gllawm,false,commonswiki
2133565382,1707251193,Romano1920,false,wikidatawiki
2428893109,1707251192,Bardenoki,false,commonswiki
2133565383,1707251193,Kpjas,false,wikidatawiki
347625560,1707251192,Loper12321,false,dewiki
347625561,1707251192,Loper12321,false,dewiki
2133565387,1707251193,Emijrpbot,true,wikidatawiki
347625562,1707251192,Loper12321,false,dewiki
2133565385,1707251193,Florentyna,false,wikidatawiki
2133565384,1707251193,Alienautic,false,wikidatawiki
2428893110,1707251193,SchlurcherBot,true,commonswiki
2133565386,1707251193,Florentyna,false,wikidatawiki
1734155944,1707251193,T. E. Meeks,false,enwiki
2133565388,1707251193,LiMrBot,true,wikidatawiki
19863794,1707251192,Bakjb,false,skwiki
2133565390,1707251193,ԱշբոտՏՆՂ,true,wikidatawiki
1734155945,1707251193,Cewbot,true,enwiki
2133565389,1707251193,Cewbot,true,wikidatawiki
2133565391,1707251193,Cewbot,true,wikidatawiki
2133565392,1707251193,Emijrpbot,true,wikidatawiki
1734155946,1707251192,Qwerfjkl (bot),true,enwiki
306893900,1707251191,Zigurat,false,eswiki
2428893111,1707251193,Yinweiaiqing,false,commonswiki
2428893112,1707251193,Yinweiaiqing,false,commonswiki
1734155947,1707251192,Cewbot,true,enwiki
2428893113,1707251193,Yinweiaiqing,false,commonswiki
2428893114,1707251193,Yinweiaiqing,false,commonswiki
2133565394,1707251193,Kpjas,false,wikidatawiki
2133565393,1707251193,Romano1920,false,wikidatawiki
2428893115,1707251193,Yinweiaiqing,false,commonswiki
2133565395,1707251193,LucaDrBiondi,false,wikidatawiki
2133565399,1707251194,Cewbot,true,wikidatawiki
13693448,1707251193,Bojan9Spasovski,false,mkwiki
2133565398,1707251194,Florentyna,false,wikidatawiki
2133565397,1707251194,Florentyna,false,wikidatawiki
2133565396,1707251194,Emijrpbot,true,wikidatawiki
2133565401,1707251194,Bojan9Spasovski,false,wikidatawiki
1734155948,1707251193,Cewbot,true,enwiki
2133565400,1707251193,Mcampany,false,wikidatawiki
23998667,1707251193,CalendulaAsteraceae,false,enwikisource
1734155949,1707251193,Qwerfjkl (bot),true,enwiki
2428893116,1707251193,Yinweiaiqing,false,commonswiki
2428893117,1707251193,Yinweiaiqing,false,commonswiki
2428893118,1707251193,Yinweiaiqing,false,commonswiki
19648939,1707251193,Xeyal,false,azwiki
2428893119,1707251193,Yinweiaiqing,false,commonswiki
2133565402,1707251194,Cewbot,true,wikidatawiki
141376688,1707251194,NiktWażny,false,plwiki
2133565403,1707251194,Mcampany,false,wikidatawiki
2133565404,1707251194,Romano1920,false,wikidatawiki
1734155951,1707251191,Qwerfjkl (bot),true,enwiki
2428893121,1707251194,FinnaUploadBot,true,commonswiki
1734155952,1707251193,T. E. Meeks,false,enwiki
1734155953,1707251192,Qwerfjkl (bot),true,enwiki
1734155950,1707251190,204.152.164.5,false,enwiki
2133565405,1707251194,Mcampany,false,wikidatawiki
2133565406,1707251194,Kpjas,false,wikidatawiki
2428893120,1707251194,SchlurcherBot,true,commonswiki
2133565407,1707251194,Florentyna,false,wikidatawiki
1734155954,1707251192,Cewbot,true,enwiki
2133565408,1707251194,Florentyna,false,wikidatawiki
2133565409,1707251194,Emu,false,wikidatawiki
2133565410,1707251194,Cewbot,true,wikidatawiki
